"","ID","Description","Count","GeneRatio","geneID"
"GO:0051674","GO:0051674","localization of cell",62,"62/748","9046/29108/23093/8829/5657/56271/51466/81704/84750/6352/3383/200933/3175/109/2549/442890/54795/9050/483/54328/30837/221178/1893/8826/11240/84466/7168/2242/5646/54986/25981/10672/9289/23332/124976/5595/5734/2064/2993/63923/29085/7040/10396/247/5872/481/55704/324/51804/5797/80149/9547/2059/25/11116/83666/80139/8877/7048/3910/84892/27202"
"GO:0002682","GO:0002682","regulation of immune system process",58,"58/748","29108/89780/246/1508/81704/340061/6352/3383/161725/2099/54795/1445/3059/5687/5134/1893/11240/5686/4313/84433/8935/2242/124976/6041/5595/2210/5734/9398/2064/26057/29085/7040/6886/1535/55269/85477/7087/10621/342371/929/9684/8357/5495/80149/8350/973/6988/9547/25/1361/83666/1268/7855/1209/7048/51043/10623/27202"
"GO:0007155","GO:0007155","cell adhesion",58,"58/748","29108/11135/89780/8829/246/81704/6352/3383/3175/728577/23145/9080/1445/57463/9358/23037/3730/6247/8826/84466/84433/7168/496/2242/9267/137075/9289/23332/25992/2064/63923/7040/56147/27328/166752/26515/340485/7087/481/324/133584/64094/4659/5797/9075/7450/7264/6814/25/80139/55109/4359/1842/7048/3910/51043/7007/23114"
"GO:0023056","GO:0023056","positive regulation of signaling",58,"58/748","29108/89780/8829/246/6352/3383/255324/9026/2549/2099/51379/1936/54795/1445/3059/2146/10590/5687/1893/8826/27148/5686/84433/8935/9289/9175/5595/2261/51523/2887/4616/2064/79971/51389/26057/29085/124583/4900/7040/9736/1535/247/929/7755/8837/23533/2719/80149/5019/2059/25/51277/11331/83666/7855/60370/7482/27202"
"GO:0048585","GO:0048585","negative regulation of response to stimulus",58,"58/748","29108/51035/89780/8829/246/6352/3383/3175/161725/442890/2099/4210/11261/1612/1445/2146/30837/84872/5687/1893/11240/602/219287/5686/23332/80824/2261/5734/79643/2887/2064/63923/7703/29085/7040/10254/4100/144233/440503/929/9684/324/8837/2719/5495/80149/25/4188/1361/11331/1268/860/55764/4848/7048/23171/51043/27202"
"GO:0051240","GO:0051240","positive regulation of multicellular organismal process",57,"57/748","127833/79792/29108/2664/89780/5915/8829/340061/3383/2549/54795/57463/3059/2146/5134/1893/8826/602/84433/7168/2242/100132074/23332/5595/5734/7436/9398/554/552/26057/7040/6886/1535/85477/247/10409/10621/342371/929/8837/51804/29993/80149/25/1361/80139/55109/1268/8877/860/7855/6505/7048/10623/7482/553/2516"
"GO:0032940","GO:0032940","secretion by cell",56,"56/748","127833/79792/29108/5657/1508/5481/83849/340061/6352/126567/25797/255057/54795/11261/1476/54918/1893/8826/11240/5686/84433/93100/2242/5646/221/23332/5595/5734/111/552/79971/6694/29085/124583/7040/3310/1535/8190/10396/85477/247/5872/929/80149/5019/7450/6814/25/1361/1268/7855/84514/5223/6505/23114/27202"
"GO:0003008","GO:0003008","system process",56,"56/748","4151/130557/3383/130507/109/9026/54795/10699/26504/1674/483/81472/2146/6444/6247/7168/100132074/9312/54982/63895/8106/5595/134430/7436/6326/9245/111/554/552/28987/66002/4900/7040/10242/1535/1428/10396/390093/6331/481/342371/8837/152789/80149/390648/25/30820/1268/8877/6505/23171/283189/7007/23114/553/26538"
"GO:0001775","GO:0001775","cell activation",51,"51/748","79792/29108/89780/5657/1508/81704/340061/6352/3383/3175/25797/6670/1445/1476/54918/8826/11240/602/84466/5686/84433/93100/8935/2242/5646/10672/221/5595/5734/2064/124583/7040/3310/1535/10396/929/23533/80149/7450/973/6814/25/1268/860/7855/84514/5223/1209/7048/51043/23114"
"GO:0007267","GO:0007267","cell-cell signaling",50,"50/748","127833/89780/8829/83849/6352/126567/2099/9228/1267/54795/10590/7022/5687/219287/5686/9289/2261/2887/111/63923/79971/8572/29085/4900/2825/56147/10242/9736/9229/166336/6331/9990/94027/324/2719/5019/9547/6814/25/4188/10023/80139/1268/4359/7855/6505/7482/53944/26538/2516"
"GO:0022402","GO:0022402","cell cycle process",49,"49/748","1062/81930/2009/1719/255324/1718/166793/80169/202151/23468/442890/51379/2146/26112/3978/5687/5686/23397/5984/11335/2242/23332/95681/79643/10111/586/7703/571/26057/55752/7040/26005/10382/79848/440145/55706/324/4659/29993/5501/2059/348235/25/11116/5983/11331/150465/4848/4869"
"GO:0022414","GO:0022414","reproductive process",47,"47/748","23093/373863/81930/1508/140732/84750/3383/1718/109/169981/2099/3010/6670/10699/79820/7022/4313/64207/23397/25981/1738/9289/10111/440822/552/121355/57097/7040/247/10409/5872/94027/168391/55706/51804/9468/9421/4188/143689/11331/55818/1268/8438/7855/7048/7482/2516"
"GO:0023057","GO:0023057","negative regulation of signaling",47,"47/748","29108/8829/6352/3383/3175/161725/442890/2099/11261/1612/1445/2146/30837/5687/1893/11240/602/219287/5686/80824/2261/79643/2887/2064/552/63923/7703/29085/7040/10254/4100/440503/929/9684/324/8837/2719/5495/80149/25/4188/11331/860/55764/4848/7048/23171"
"GO:0045321","GO:0045321","leukocyte activation",46,"46/748","79792/29108/89780/5657/1508/81704/340061/6352/3383/3175/25797/6670/1445/1476/54918/8826/11240/602/5686/84433/93100/8935/2242/5646/221/5734/2064/124583/7040/3310/1535/10396/929/80149/973/6814/25/1268/860/7855/84514/5223/1209/7048/51043/23114"
"GO:0002252","GO:0002252","immune effector process",44,"44/748","79792/29108/5657/1508/340061/3383/25797/54795/10379/1476/54918/8826/11240/602/5686/93100/2242/5646/221/6041/5595/5734/9245/26057/124583/7040/3310/1535/10396/10621/929/5495/80149/6814/25/1361/83666/7855/84514/5223/51043/10623/23114/27202"
"GO:0055114","GO:0055114","oxidation-reduction process",43,"43/748","1577/216/51170/246/6649/10243/1719/1718/26061/83875/55163/1431/1036/116285/441024/53905/1337/1738/221/84532/5313/66002/51102/4329/1535/1428/247/84842/440503/4016/2329/29958/80777/84269/5501/7264/8854/55818/1268/5223/23171/4716/2110"
"GO:0002684","GO:0002684","positive regulation of immune system process",41,"41/748","29108/89780/1508/81704/340061/6352/3383/2099/1445/3059/5687/5134/5686/4313/84433/8935/2242/5595/9398/26057/29085/7040/6886/1535/55269/85477/10621/342371/929/9684/80149/973/9547/25/1361/83666/1268/7855/7048/10623/27202"
"GO:0040012","GO:0040012","regulation of locomotion",41,"41/748","29108/89780/8829/56271/51466/81704/6352/3383/3175/2549/442890/54328/221178/1893/8826/11240/7168/2242/54986/10672/9289/23332/5595/5734/2064/63923/29085/7040/10396/247/324/5797/80149/9547/25/11116/80139/8877/7048/3910/27202"
"GO:0051050","GO:0051050","positive regulation of transport",41,"41/748","79792/29108/89780/5481/340061/6352/142827/3782/9026/54795/11261/57463/483/55741/10110/23332/6041/5595/5734/7357/55531/2064/552/79971/29085/7040/1535/10396/85477/247/6331/481/929/7755/2719/80149/5019/25/1361/7855/23171"
"GO:0051094","GO:0051094","positive regulation of developmental process",40,"40/748","127833/2664/89780/5915/8829/2549/202151/442890/54795/57463/3059/2146/5134/1893/8826/2242/100132074/23332/7436/9398/7040/663/6886/85477/247/10409/342371/8837/51804/29993/80149/25/80139/55109/1268/8877/860/7048/7482/2516"
"GO:0009628","GO:0009628","response to abiotic stimulus",40,"40/748","4151/2115/5481/6649/3383/10294/1936/11261/5687/6247/602/5686/4313/63895/8863/5595/5734/27344/6326/55466/552/571/5313/768/7040/9683/3310/1535/9990/481/929/55706/8837/5501/1361/11331/51426/8438/7048/4869"
"GO:0002520","GO:0002520","immune system development",39,"39/748","4151/89780/5657/2009/84750/3175/80169/9119/6670/3059/5687/5134/602/5686/84433/2242/124976/5595/5734/9398/2064/7040/6886/85477/54977/342371/51804/2719/8357/8350/973/6988/25/860/7855/1209/7048/51043/7482"
"GO:0008284","GO:0008284","positive regulation of cell proliferation",38,"38/748","29108/89780/5915/8829/5657/6352/255324/10294/80169/2099/54795/3059/5134/1893/4673/4313/84433/9289/2261/554/2064/552/7040/1535/6331/340485/342371/8837/25/11116/8854/80139/55109/8877/860/7048/4869/27202"
"GO:0048646","GO:0048646","anatomical structure formation involved in morphogenesis",37,"37/748","89780/8829/255324/2549/200576/6670/26504/30837/6247/1893/602/4313/7168/10672/9289/23332/5595/2064/79971/7040/6886/9990/8837/51804/5797/80149/6988/25/9421/55109/8877/55764/7855/4848/7048/23114/7482"
"GO:0044087","GO:0044087","regulation of cellular component biogenesis",37,"37/748","29108/11135/80115/8829/246/51466/3383/9026/2099/4210/200576/79574/344022/8408/57463/3059/8826/7168/2242/3300/23332/5734/55466/142891/7040/6886/10382/85477/55704/324/51804/2059/25/7855/85464/4848/4869"
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process",36,"36/748","29108/2664/89780/5915/8829/51466/202151/442890/4210/10743/54795/1445/54328/1893/602/9289/5734/554/2064/552/63923/7025/7040/1535/51804/5495/5797/80149/6988/1361/11331/55764/7048/51043/27202/2516"
"GO:0030029","GO:0030029","actin filament-based process",34,"34/748","29108/11135/80115/8829/246/51466/3383/9026/2549/79574/54795/1674/3059/7168/2242/23332/5734/2036/8572/29085/7040/79983/85477/6331/5872/55704/8837/51804/29993/2059/25/22998/85464/23171"
"GO:0007017","GO:0007017","microtubule-based process",33,"33/748","1062/23093/89780/81930/2009/202151/23046/1267/11261/26112/84617/27148/2242/54986/25981/23332/2064/26005/10382/440145/57701/55704/55706/324/4659/348235/25/11116/55764/150465/4135/345895/4869"
"GO:0009607","GO:0009607","response to biotic stimulus",32,"32/748","79792/29108/5657/340061/6352/3383/1267/10379/54499/602/496/5646/3587/8106/6041/5595/5734/26057/7040/1535/10621/929/4016/5495/80149/25/83666/1439/1268/57048/7855/10623"
"GO:0019725","GO:0019725","cellular homeostasis",31,"31/748","6352/3383/9217/2099/54795/11261/54499/65012/483/10590/496/5984/10672/2835/54982/1738/5595/5734/111/552/29085/7040/1535/9990/481/5019/25/5983/1361/553/27202"
"GO:0051093","GO:0051093","negative regulation of developmental process",31,"31/748","2664/89780/5915/8829/202151/10743/54795/2146/54328/1893/9289/23332/2261/2064/63923/7025/26057/7040/8837/51804/1071/5797/6988/9547/25/1361/11331/55764/7048/51043/2516"
"GO:0051707","GO:0051707","response to other organism",31,"31/748","79792/29108/5657/340061/6352/3383/1267/10379/602/496/5646/3587/8106/6041/5595/5734/26057/7040/1535/10621/929/4016/5495/80149/25/83666/1439/1268/57048/7855/10623"
"GO:0003006","GO:0003006","developmental process involved in reproduction",29,"29/748","23093/373863/81930/1508/140732/3383/1718/2099/6670/79820/7022/64207/25981/1738/9289/7040/247/10409/5872/168391/51804/9468/9421/4188/11331/55818/7855/7482/2516"
"GO:0044703","GO:0044703","multi-organism reproductive process",29,"29/748","23093/373863/81930/1508/140732/84750/109/169981/2099/3010/6670/10699/79820/4313/25981/1738/440822/552/121355/57097/7040/94027/168391/55706/9468/143689/55818/1268/7048"
"GO:0044419","GO:0044419","interspecies interaction between organisms",29,"29/748","79792/6891/57583/1508/5481/340061/6352/3383/9217/9755/23468/9080/8408/55697/8106/6041/5595/79643/10111/2993/10898/26057/7040/2958/55706/8837/80149/2224/4869"
"GO:0030155","GO:0030155","regulation of cell adhesion",28,"28/748","29108/89780/8829/246/81704/6352/3383/3175/1445/8826/84433/7168/2242/9267/9289/23332/2064/7040/340485/133584/64094/4659/25/80139/1842/7048/3910/51043"
"GO:0001816","GO:0001816","cytokine production",27,"27/748","79792/29108/89780/340061/4210/54795/1445/8826/602/84433/9289/5595/5734/554/26057/7040/1535/247/10621/929/5495/80149/25/8877/7855/10623/27202"
"GO:0040008","GO:0040008","regulation of growth",26,"26/748","127833/2664/89780/8829/10743/51379/30837/10110/3300/64061/2261/134430/2064/552/7040/1535/247/10409/51804/2719/25/11116/11170/8877/150465/7048"
"GO:0008285","GO:0008285","negative regulation of cell proliferation",26,"26/748","5915/1718/6196/166793/442890/1445/7168/8935/3300/9289/9940/2064/63923/7040/85477/247/324/2719/5797/1361/8854/11331/55764/7855/7048/4869"
"GO:0032504","GO:0032504","multicellular organism reproduction",25,"25/748","23093/373863/81930/1508/140732/169981/2099/3010/6670/79820/25981/1738/440822/552/121355/57097/7040/94027/168391/55706/9468/143689/55818/1268/2516"
"GO:0048609","GO:0048609","multicellular organismal reproductive process",25,"25/748","23093/373863/81930/1508/140732/169981/2099/3010/6670/79820/25981/1738/440822/552/121355/57097/7040/94027/168391/55706/9468/143689/55818/1268/2516"
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis",24,"24/748","29108/11135/80115/8829/246/51466/3383/9026/2099/79574/8408/57463/8826/7168/2242/23332/7040/6886/85477/55704/324/2059/25/4848"
"GO:0019953","GO:0019953","sexual reproduction",23,"23/748","23093/373863/81930/140732/84750/109/169981/3010/79820/25981/1738/440822/552/121355/57097/7040/94027/168391/55706/9468/143689/55818/1268"
"GO:0050673","GO:0050673","epithelial cell proliferation",23,"23/748","89780/8829/6352/255324/442890/2099/1893/2064/7040/1535/6331/26298/8837/51804/2719/5797/1361/8854/11331/80139/55109/55764/27202"
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization",23,"23/748","79792/29108/5481/340061/142827/3782/54795/11261/55741/5595/5734/7357/55531/2064/79971/29085/7040/247/929/80149/5019/25/7855"
"GO:0042330","GO:0042330","taxis",22,"22/748","9046/89780/8829/51466/2115/6352/2549/54795/54918/3730/11240/2242/5595/7436/2887/2064/7040/5872/5797/9547/23114/27202"
"GO:0002253","GO:0002253","activation of immune response",21,"21/748","29108/1508/340061/2099/1445/5687/5686/84433/8935/5595/26057/29085/1535/55269/929/9684/80149/973/25/1361/27202"
"GO:0016049","GO:0016049","cell growth",21,"21/748","127833/2664/89780/8829/51379/8408/8826/10110/3300/64061/134430/2064/552/7040/1535/25/11116/11170/8877/150465/7048"
"GO:0048589","GO:0048589","developmental growth",21,"21/748","127833/2664/89780/5915/8829/6668/80169/2099/10743/8408/2146/8826/2261/134430/7040/10409/8837/51804/25/150465/7048"
"GO:0040017","GO:0040017","positive regulation of locomotion",21,"21/748","29108/8829/81704/6352/3383/3175/2549/8826/23332/5595/29085/7040/10396/324/80149/9547/25/11116/80139/8877/7048"
"GO:0050900","GO:0050900","leukocyte migration",19,"19/748","9046/29108/5657/81704/6352/3383/54795/483/1893/11240/124976/5595/5734/2993/7040/481/9547/2059/27202"
"GO:0045785","GO:0045785","positive regulation of cell adhesion",19,"19/748","29108/89780/8829/246/81704/6352/3383/1445/8826/84433/7168/9289/2064/7040/133584/64094/25/1842/7048"
"GO:1903829","GO:1903829","positive regulation of cellular protein localization",18,"18/748","89780/340061/142827/3782/11261/55741/8826/57628/7357/55531/2064/7040/55704/324/80149/83666/7855/23171"
"GO:0051051","GO:0051051","negative regulation of transport",18,"18/748","2664/5657/3383/255057/91404/11261/1445/5734/161253/2887/554/7040/29993/80149/6814/1268/55917/27202"
"GO:0007389","GO:0007389","pattern specification process",17,"17/748","89780/8829/344022/9289/7703/79971/26005/10409/324/2719/9421/4188/8854/55764/7855/7048/7482"
"GO:0061919","GO:0061919","process utilizing autophagic mechanism",16,"16/748","29108/51715/4210/200576/1612/8408/5595/79643/55255/10254/128077/80149/25/7855/84749/129303"
"GO:0016458","GO:0016458","gene silencing",15,"15/748","373863/442890/2099/84872/440822/7040/144233/55706/8357/80149/8350/143689/389421/10943/4848"
"GO:0051301","GO:0051301","cell division",15,"15/748","1062/89780/3978/23397/23332/79643/55752/7040/6886/79848/324/29993/901/5501/348235"
"GO:0001503","GO:0001503","ossification",15,"15/748","89780/246/202151/54795/6670/1893/4313/5595/2261/5734/63923/7040/2719/3376/860"
"GO:0050817","GO:0050817","coagulation",15,"15/748","89780/5657/81704/57572/23468/23348/8165/10672/5595/23533/8357/8350/7450/6814/1361"
"GO:0040013","GO:0040013","negative regulation of locomotion",15,"15/748","89780/8829/51466/442890/54328/11240/7168/9289/23332/5734/63923/7040/247/5797/27202"
"GO:0051091","GO:0051091","positive regulation of DNA binding transcription factor activity",15,"15/748","29108/89780/3383/2099/5687/27148/84433/9175/51389/7040/2958/8837/11331/8877/4869"
"GO:0002683","GO:0002683","negative regulation of immune system process",14,"14/748","246/11240/5734/2064/29085/7040/929/9684/5495/80149/6988/1268/51043/27202"
"GO:0006457","GO:0006457","protein folding",14,"14/748","51035/5481/84750/10294/200576/1676/51645/3300/25822/55466/3310/134266/59345/8877"
"GO:0007568","GO:0007568","aging",14,"14/748","3383/80169/1267/1738/51389/7040/25/1268/8438/7048/4869/3889/11231/2516"
"GO:0043900","GO:0043900","regulation of multi-organism process",13,"13/748","29108/5481/340061/6352/9217/6041/5595/26057/1535/5495/80149/83666/1268"
"GO:0007059","GO:0007059","chromosome segregation",12,"12/748","1062/81930/56271/23397/23332/79643/55706/324/5501/348235/11331/150465"
"GO:0042445","GO:0042445","hormone metabolic process",11,"11/748","216/51170/83875/2099/10699/53905/27344/64377/1428/8854/2516"
"GO:0070085","GO:0070085","glycosylation",11,"11/748","374378/84750/11261/9334/9245/2525/11253/340485/168391/83548/84892"
"GO:0045926","GO:0045926","negative regulation of growth",11,"11/748","89780/8829/10743/51379/3300/64061/2261/7040/247/2719/7048"
"GO:0045927","GO:0045927","positive regulation of growth",11,"11/748","127833/2664/89780/8829/2064/552/1535/10409/11116/8877/7048"
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",11,"11/748","23093/373863/81930/140732/79820/25981/1738/7040/168391/143689/55818"
"GO:0071804","GO:0071804","cellular potassium ion transport",11,"11/748","57657/3782/57463/483/496/9312/57628/10242/9990/481/30820"
"GO:0001763","GO:0001763","morphogenesis of a branching structure",11,"11/748","8829/2099/10672/7040/51804/2719/25/11331/7855/7048/7482"
"GO:0090130","GO:0090130","tissue migration",11,"11/748","8829/51466/442890/5646/23332/7040/5872/5797/80149/25/7048"
"GO:0070661","GO:0070661","leukocyte proliferation",10,"10/748","29108/89780/81704/6352/84433/2064/7040/973/25/7048"
"GO:0022406","GO:0022406","membrane docking",10,"10/748","3383/11261/23332/95681/203062/26005/10382/5872/6814/11116"
"GO:0035637","GO:0035637","multicellular organismal signaling",10,"10/748","54795/10699/483/6326/552/10242/6331/481/30820/23114"
"GO:0031424","GO:0031424","keratinization",10,"10/748","3881/3853/9119/3883/100533177/387267/387264/3889/3892/100288323"
"GO:0021700","GO:0021700","developmental maturation",10,"10/748","79820/4313/1738/2261/26057/6886/8854/860/7855/23114"
"GO:0051606","GO:0051606","detection of stimulus",10,"10/748","81472/6247/5984/63895/10242/390093/390648/5983/283189/26538"
"GO:0051235","GO:0051235","maintenance of location",10,"10/748","140732/602/7040/1535/85477/440503/80149/25/4188/2516"
"GO:0019882","GO:0019882","antigen processing and presentation",9,"9/748","1062/6891/29108/81930/3383/5687/5686/2210/1535"
"GO:0044706","GO:0044706","multi-multicellular organism process",9,"9/748","1508/2099/6670/10699/4313/552/7040/1268/7048"
"GO:0043433","GO:0043433","negative regulation of DNA binding transcription factor activity",9,"9/748","29108/2099/11261/2146/9684/80149/9421/4188/11331"
"GO:0031503","GO:0031503","protein-containing complex localization",9,"9/748","10243/51634/2733/8106/10898/440145/55706/55764/4869"
"GO:0007272","GO:0007272","ensheathment of neurons",8,"8/748","5915/200576/57463/6326/2064/7040/4359/23114"
"GO:0008037","GO:0008037","cell recognition",8,"8/748","8829/81704/57463/79820/84466/63923/2525/1268"
"GO:0048871","GO:0048871","multicellular organismal homeostasis",8,"8/748","109/1445/134430/111/554/271/66002/1268"
"GO:0032259","GO:0032259","methylation",7,"7/748","2146/11108/117246/144233/275/143689/55818"
"GO:0007611","GO:0007611","learning or memory",7,"7/748","109/100132074/7436/4900/10396/342371/1268"
"GO:0033002","GO:0033002","muscle cell proliferation",7,"7/748","6352/84466/4313/7168/1535/8837/7048"
"GO:0072089","GO:0072089","stem cell proliferation",7,"7/748","89780/2009/80169/5134/7040/342371/7482"
"GO:0051321","GO:0051321","meiotic cell cycle",7,"7/748","81930/23397/10111/440822/55706/143689/8438"
"GO:0002440","GO:0002440","production of molecular mediator of immune response",6,"6/748","54795/84433/5595/9245/7040/7855"
"GO:0007626","GO:0007626","locomotory behavior",6,"6/748","1267/1476/54982/111/6886/2059"
"GO:0043902","GO:0043902","positive regulation of multi-organism process",6,"6/748","5481/6352/9217/5595/26057/1535"
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization",6,"6/748","2664/11261/1445/5734/80149/27202"
"GO:0002262","GO:0002262","myeloid cell homeostasis",5,"5/748","4151/6670/3059/6886/54977"
"GO:0035265","GO:0035265","organ growth",5,"5/748","5915/2099/2261/10409/7048"
"GO:0098727","GO:0098727","maintenance of cell number",5,"5/748","84750/2146/6886/55818/4848"
"GO:0007623","GO:0007623","circadian rhythm",5,"5/748","10743/2146/8863/55269/5501"
"GO:0032963","GO:0032963","collagen metabolic process",4,"4/748","5657/1508/4313/7040"
"GO:0048144","GO:0048144","fibroblast proliferation",4,"4/748","80169/2099/7040/8877"
"GO:0061351","GO:0061351","neural precursor cell proliferation",4,"4/748","89780/2009/9289/7040"
"GO:0000075","GO:0000075","cell cycle checkpoint",4,"4/748","7040/324/4848/4869"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",4,"4/748","81704/9267/23332/10090"
"GO:0051651","GO:0051651","maintenance of location in cell",4,"4/748","140732/602/85477/2516"
"GO:0097194","GO:0097194","execution phase of apoptosis",4,"4/748","1676/324/8837/80149"
"GO:1990748","GO:1990748","cellular detoxification",4,"4/748","6649/1719/53905/2098"
"GO:0009566","GO:0009566","fertilization",4,"4/748","23093/84750/109/79820"
"GO:1903046","GO:1903046","meiotic cell cycle process",4,"4/748","81930/23397/10111/55706"
"GO:0019827","GO:0019827","stem cell population maintenance",4,"4/748","84750/6886/55818/4848"
"GO:0035264","GO:0035264","multicellular organism growth",4,"4/748","5915/6668/80169/10743"
"GO:0043901","GO:0043901","negative regulation of multi-organism process",4,"4/748","6352/6041/5495/80149"
"GO:1903828","GO:1903828","negative regulation of cellular protein localization",4,"4/748","2664/11261/1445/7040"
"GO:0042752","GO:0042752","regulation of circadian rhythm",4,"4/748","2146/8863/55269/5501"
"GO:0001776","GO:0001776","leukocyte homeostasis",3,"3/748","124976/7040/25"
"GO:0030534","GO:0030534","adult behavior",3,"3/748","1267/1476/2059"
"GO:0051705","GO:0051705","multi-organism behavior",3,"3/748","130507/552/342371"
"GO:2000241","GO:2000241","regulation of reproductive process",3,"3/748","2099/1268/2516"
"GO:0007586","GO:0007586","digestion",3,"3/748","9026/5646/9245"
"GO:0009791","GO:0009791","post-embryonic development",3,"3/748","27148/25/7855"
"GO:0032922","GO:0032922","circadian regulation of gene expression",3,"3/748","10743/8863/5501"
"GO:0042303","GO:0042303","molting cycle",3,"3/748","79574/94234/3889"
"GO:0048771","GO:0048771","tissue remodeling",3,"3/748","1445/6694/7040"
"GO:0031128","GO:0031128","developmental induction",3,"3/748","89780/7855/7482"
"GO:1905954","GO:1905954","positive regulation of lipid localization",3,"3/748","10396/440503/80149"
"GO:0097006","GO:0097006","regulation of plasma lipoprotein particle levels",3,"3/748","1445/7436/1071"
"GO:0098900","GO:0098900","regulation of action potential",3,"3/748","54795/6331/1268"
"GO:0014823","GO:0014823","response to activity",3,"3/748","84808/1535/5019"
"GO:0043500","GO:0043500","muscle adaptation",3,"3/748","2146/1535/8837"
"GO:0072376","GO:0072376","protein activation cascade",3,"3/748","7450/1361/27202"
"GO:0007269","GO:0007269","neurotransmitter secretion",3,"3/748","127833/83849/126567"
"GO:0016079","GO:0016079","synaptic vesicle exocytosis",3,"3/748","127833/83849/126567"
"GO:0042440","GO:0042440","pigment metabolic process",2,"2/748","54977/10606"
"GO:0045730","GO:0045730","respiratory burst",2,"2/748","1535/5223"
"GO:0070988","GO:0070988","demethylation",2,"2/748","1577/55818"
"GO:0002507","GO:0002507","tolerance induction",2,"2/748","7040/7048"
"GO:0031294","GO:0031294","lymphocyte costimulation",2,"2/748","1445/84433"
"GO:0007631","GO:0007631","feeding behavior",2,"2/748","130507/1268"
"GO:0007635","GO:0007635","chemosensory behavior",2,"2/748","130507/109"
"GO:0050795","GO:0050795","regulation of behavior",2,"2/748","8863/1268"
"GO:0010463","GO:0010463","mesenchymal cell proliferation",2,"2/748","2719/7048"
"GO:0033687","GO:0033687","osteoblast proliferation",2,"2/748","63923/25"
"GO:0072111","GO:0072111","cell proliferation involved in kidney development",2,"2/748","8837/2719"
"GO:0006949","GO:0006949","syncytium formation",2,"2/748","8837/6988"
"GO:0019835","GO:0019835","cytolysis",2,"2/748","79792/7264"
"GO:0045103","GO:0045103","intermediate filament-based process",2,"2/748","3853/1674"
"GO:0140029","GO:0140029","exocytic process",2,"2/748","5872/6814"
"GO:0007566","GO:0007566","embryo implantation",2,"2/748","4313/7048"
"GO:0022602","GO:0022602","ovulation cycle process",2,"2/748","2099/2516"
"GO:0002532","GO:0002532","production of molecular mediator involved in inflammatory response",2,"2/748","4210/80149"
"GO:0007585","GO:0007585","respiratory gaseous exchange",2,"2/748","6526/1439"
"GO:0034381","GO:0034381","plasma lipoprotein particle clearance",2,"2/748","1445/7436"
"GO:0060384","GO:0060384","innervation",2,"2/748","8829/200933"
"GO:0042698","GO:0042698","ovulation cycle",2,"2/748","2099/2516"
"GO:0045760","GO:0045760","positive regulation of action potential",2,"2/748","54795/6331"
"GO:0043627","GO:0043627","response to estrogen",2,"2/748","2099/7048"
"GO:0051703","GO:0051703","intraspecies interaction between organisms",2,"2/748","552/342371"
"GO:0019748","GO:0019748","secondary metabolic process",1,"1/748","5223"
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity",1,"1/748","3383"
"GO:0031341","GO:0031341","regulation of cell killing",1,"1/748","3383"
"GO:0002200","GO:0002200","somatic diversification of immune receptors",1,"1/748","7040"
"GO:0045058","GO:0045058","T cell selection",1,"1/748","84433"
"GO:0007622","GO:0007622","rhythmic behavior",1,"1/748","8863"
"GO:0007625","GO:0007625","grooming behavior",1,"1/748","552"
"GO:0007638","GO:0007638","mechanosensory behavior",1,"1/748","2115"
"GO:0019098","GO:0019098","reproductive behavior",1,"1/748","552"
"GO:0035988","GO:0035988","chondrocyte proliferation",1,"1/748","2261"
"GO:0044340","GO:0044340","canonical Wnt signaling pathway involved in regulation of cell proliferation",1,"1/748","89780"
"GO:0051450","GO:0051450","myoblast proliferation",1,"1/748","442890"
"GO:0097360","GO:0097360","chorionic trophoblast cell proliferation",1,"1/748","7855"
"GO:0000920","GO:0000920","cell separation after cytokinesis",1,"1/748","79643"
"GO:0006903","GO:0006903","vesicle targeting",1,"1/748","23332"
"GO:0032196","GO:0032196","transposition",1,"1/748","143689"
"GO:0044764","GO:0044764","multi-organism cellular process",1,"1/748","26057"
"GO:0007340","GO:0007340","acrosome reaction",1,"1/748","109"
"GO:0035036","GO:0035036","sperm-egg recognition",1,"1/748","79820"
"GO:2000242","GO:2000242","negative regulation of reproductive process",1,"1/748","2516"
"GO:2000243","GO:2000243","positive regulation of reproductive process",1,"1/748","2516"
"GO:0044406","GO:0044406","adhesion of symbiont to host",1,"1/748","3383"
"GO:0002021","GO:0002021","response to dietary excess",1,"1/748","27344"
"GO:0008340","GO:0008340","determination of adult lifespan",1,"1/748","8438"
"GO:0022404","GO:0022404","molting cycle process",1,"1/748","94234"
"GO:0030431","GO:0030431","sleep",1,"1/748","8863"
"GO:0032941","GO:0032941","secretion by tissue",1,"1/748","1535"
"GO:0050879","GO:0050879","multicellular organismal movement",1,"1/748","4151"
"GO:0071827","GO:0071827","plasma lipoprotein particle organization",1,"1/748","1071"
"GO:0048532","GO:0048532","anatomical structure arrangement",1,"1/748","8829"
"GO:0031987","GO:0031987","locomotion involved in locomotory behavior",1,"1/748","54982"
"GO:0052192","GO:0052192","movement in environment of other organism involved in symbiotic interaction",1,"1/748","5481"
"GO:0048066","GO:0048066","developmental pigmentation",1,"1/748","124976"
